x1,x2,x3,x4,v1,v2,v3,v4,a1,a2,a3,a4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11973384221394856,-0.1907496452331543,-0.12767065048217774,0.058393543958663946
-6.500489377621491e-06,-9.184710293773042e-06,-6.291967184657793e-06,1.2268166449623426e-06,-0.001300097875524298,-0.0018369420587546084,-0.0012583934369315587,0.00024536332899246854,-0.14028573289091106,-0.1766387665177674,-0.12400803690413398,-0.009320878160170243
-2.5084849184898813e-05,-3.441562032366376e-05,-2.278921671805278e-05,1.990116204014634e-06,-0.0024167740859311667,-0.0032092399472235353,-0.0020410564697474387,-9.270341718201032e-05,-0.08304950919046261,-0.09782081117601799,-0.032524569659042046,-0.05829247107472553
-5.114483112848244e-05,-6.947377973486492e-05,-4.624780528538502e-05,-3.3460667389047623e-06,-0.0027952223027855583,-0.0038023919350166965,-0.0026506612437190093,-0.0009745331714018689,0.007359865819584255,-0.020809586382614265,-0.08939638513527204,-0.11807347976924619
-7.678940095753989e-05,-0.00010496417425814657,-7.672867976003769e-05,-1.9783824465092524e-05,-0.002333691663025932,-0.003295686969639635,-0.0034455136512115247,-0.0023130183738356838,0.08494626213234102,0.1221505794580266,-0.06957409636323109,-0.14962356071751676
-9.48058697483331e-05,-0.000132530745293967,-0.000112550256990437,-5.0024427463757514e-05,-0.0012696020951327098,-0.002217627237524452,-0.0037188017948683373,-0.003735102225897314,0.1278716514463034,0.09346136696501,0.014916467631868602,-0.1347932096948093
-0.00010093802943422825,-0.00015081251868685855,-0.00014717624593990047,-9.466764196781793e-05,4.3170157953679794e-05,-0.0014387274410538559,-0.003206395995024357,-0.005193540674914769,0.13468279917097448,0.062318592329109246,0.08756469233692743,-0.15689448010868173
-9.519722872778883e-05,-0.00016035838089424349,-0.00017598572071322706,-0.00015255806624008678,0.0011049899833342044,-0.0004704450004231308,-0.0025554989596409594,-0.006384544179539,0.07768116590513044,0.13133789579703575,0.04261471473975209,-0.0813062208161644
-8.241084411177256e-05,-0.00015979511533779862,-0.00020099958188067845,-0.0002171715796175913,0.0014522869398690482,0.0005830981117121035,-0.0024472732738493198,-0.006538158495961905,-0.008221774598161674,0.0793707266300111,-0.020969577581424148,0.05058335753158333
-7.037635477894763e-05,-0.00015195164365987748,-0.00022649557197490408,-0.00027597409060738044,0.0009546109266959392,0.0009855962238721244,-0.002651924744995805,-0.005222343701995923,-0.09131342803646011,0.0011288958019931017,-0.01996071664787291,0.21257960126161296
-6.594713611356578e-05,-0.00014504485474768337,-0.0002517588174049571,-0.00031749277331592085,-6.876719361957042e-05,0.00039576155856669713,-0.002400724341014805,-0.0030813928397121584,-0.11336219602664183,-0.11909582886307857,0.07020079744407293,0.21561057119514
-7.127767407550561e-05,-0.00014764691208312385,-0.0002719133598809214,-0.0003374707924104192,-0.0009973403987683944,-0.0009161730256547918,-0.0016301841541780453,-0.0009142109791875153,-0.07235244500312299,-0.1432910879812192,0.08390723992327898,0.2178258009097886
