time,x_original,x_drift,x_amplitude_scaled,x_lowfreq,v_original,v_drift,v_amplitude_scaled,v_lowfreq,a_original,a_drift,a_amplitude_scaled,a_lowfreq
2.87,-0.0093944220782198,-0.0065244220782198,-0.0140916331173297,0.006687505405400435,-0.010837358449488101,-0.0079673584494881,-0.01625603767423215,0.02350771691418614,0.09394422078221945,0.09681422078221945,0.1409163311733292,-0.06687505405400557
2.88,-0.00949807253906036,-0.006618072539060361,-0.01424710880859054,0.006827335371215656,-0.009892733718623982,-0.0070127337186239825,-0.014839100577935974,0.023102271690887587,0.09498072539060429,0.09786072539060428,0.14247108808590642,-0.06827335371217885
2.89,-0.009592227301286515,-0.006702227301286515,-0.014388340951929772,0.006964416446109679,-0.008938218726606923,-0.006048218726606923,-0.013407328089910384,0.022687641914414053,0.09592227301280756,0.09881227301280757,0.14388340951921136,-0.0696441644611176
2.9,-0.009676792233668845,-0.006776792233668845,-0.014515188350503267,0.007100123075543102,-0.007974767749859047,-0.005074767749859047,-0.01196215162478857,0.022268419861353025,0.09676792233676787,0.09966792233676787,0.1451518835051518,-0.0710012307554391
2.91,-0.009751682792410914,-0.006841682792410914,-0.014627524188616372,0.007231570695883472,-0.007003343998554812,-0.004093343998554812,-0.010505015997832219,0.021835840095803433,0.09751682792407904,0.10042682792407903,0.14627524188611857,-0.07231570695883027
2.92,-0.009816824105671942,-0.006896824105671942,-0.014725236158507913,0.007361554841603942,-0.006024918653650726,-0.0031049186536507263,-0.009037377980476088,0.02139895191664014,0.09816824105673813,0.10108824105673814,0.14725236158510718,-0.07361554841603464
2.93,-0.009872151048419925,-0.006942151048419925,-0.014808226572629889,0.0074886120380846105,-0.005040469895945972,-0.0021104698959459713,-0.007560704843918957,0.02095344691024944,0.09872151048421277,0.10165151048421277,0.14808226572631916,-0.07488612038086544
2.94,-0.009917608307540396,-0.006977608307540396,-0.014876412461310592,0.007612657601698731,-0.0040509819281480995,-0.0011109819281480996,-0.00607647289222215,0.020499622005736594,0.0991760830753616,0.1021160830753616,0.1487641246130424,-0.07612657601701765
2.95,-0.009953150437135707,-0.007003150437135707,-0.01492972565570356,0.007735197348879576,-0.003057443990914187,-0.00010744399091418668,-0.00458616598637128,0.020041637152162676,0.09953150437142091,0.10248150437142091,0.14929725655713139,-0.07735197348883058
2.96,-0.009978741903959575,-0.007018741903959575,-0.014968112855939363,0.007853097137640697,-0.0020608493738593957,0.0008991506261406042,-0.0030912740607890936,0.019571630321791725,0.09978741903953733,0.10274741903953734,0.149681128559306,-0.07853097137642395
2.97,-0.009994357122941444,-0.007024357122941444,-0.014991535684412166,0.007969410983488185,-0.001062194422514438,0.0019078055774855625,-0.0015932916337716568,0.019097772795607815,0.09994357122945421,0.10291357122945421,0.14991535684418134,-0.07969410983488025
2.98,-0.009999980482765162,-0.0070199804827651615,-0.014999970724147743,0.008082552943508401,-6.247754222904922e-05,0.002917522457770951,-9.371631334357383e-05,0.01861621387779799,0.09999980482762352,0.10297980482762352,0.1499997072414353,-0.08082552943506237
2.99,-0.009995606361476393,-0.007005606361476392,-0.014993409542214588,0.008192447608580285,0.0009373017999827805,0.003927301799982781,0.0014059526999741709,0.01812727452740104,0.09995606361474244,0.10294606361474244,0.14993409542211367,-0.08192447608575994
3.0,-0.009981239132103172,-0.0069812391321031715,-0.014971858698154757,0.008300718626177997,0.0019361440746614815,0.004936144074661482,0.002904216111992222,0.01763464496071054,0.09981239132099776,0.10281239132099776,0.14971858698149665,-0.0830071862617152
3.0100000000000002,-0.009956893158283962,-0.0069468931582839615,-0.014935339737425942,0.008404010457396607,0.002933050689180432,0.0059430506891804315,0.004399576033770648,0.017131437251579007,0.09956893158279231,0.10257893158279231,0.14935339737418846,-0.0840401045739605
3.02,-0.009922592779907612,-0.0069025927799076115,-0.014883889169861417,0.008505608137817266,0.003927024986089638,0.006947024986089638,0.005890537479134457,0.016624871188946677,0.09922592779904885,0.10224592779904884,0.14883889169857328,-0.08505608137820801
3.0300000000000002,-0.009878372288779544,-0.006848372288779544,-0.014817558433169314,0.008603817516642047,0.004917073239523981,0.007947073239523981,0.0073756098592859705,0.016111588419312654,0.09878372288781964,0.10181372288781965,0.14817558433172945,-0.08603817516646022
3.04,-0.009824275894338524,-0.006784275894338524,-0.014736413841507786,0.008698573137315858,0.005902205648679975,0.008942205648679976,0.008853308473019962,0.015591931045664677,0.09824275894337922,0.10128275894337922,0.14736413841506885,-0.08698573137317449
3.0500000000000003,-0.009760357679458275,-0.0067103576794582745,-0.014640536519187413,0.008791601878914194,0.006881437327369751,0.00993143732736975,0.010322155991054627,0.015069086370009666,0.09760357679457596,0.10065357679457596,0.14640536519186392,-0.08791601878911989
3.06,-0.009686681546378117,-0.006626681546378117,-0.014530022319567175,0.008879356977795854,0.00785378928866184,0.010913789288661841,0.011780683932992761,0.014537202502330695,0.09686681546384215,0.09992681546384216,0.14530022319576325,-0.08879356977797392
3.0700000000000003,-0.009603321152816698,-0.0065333211528166985,-0.014404981729225047,0.008965324951383434,0.00881828942362194,0.01188828942362194,0.01322743413543291,0.014002482820953637,0.09603321152817743,0.09910321152817743,0.14404981729226612,-0.08965324951386855
3.08,-0.009510359838332693,-0.006430359838332692,-0.01426553975749904,0.009047718674382832,0.009773973473179176,0.012853973473179178,0.014660960209768766,0.01346209151218052,0.09510359838327001,0.09818359838327001,0.14265539757490503,-0.09047718674384417
3.09,-0.009407890541006067,-0.006317890541006067,-0.0141118358115091,0.00912648323137425,0.010719885992146024,0.013809885992146022,0.016079828988219035,0.012916388746841178,0.09407890541009942,0.09716890541009941,0.1411183581151491,-0.09126483231375945
3.1,-0.009296015704523224,-0.006196015704523224,-0.013944023556784837,0.009203433205361674,0.01165508130442252,0.01475508130442252,0.01748262195663378,0.012368030253218736,0.09296015704519969,0.0960601570451997,0.13944023556779955,-0.09203433205364453
3.11,-0.009174847175758928,-0.006064847175758928,-0.013762270763638392,0.00927486249959582,0.012578624448436656,0.015688624448436654,0.018867936672654982,0.01181225279618534,0.09174847175762754,0.09485847175762754,0.1376227076364413,-0.09274862499595025
3.12,-0.009044506092957382,-0.005924506092957382,-0.013566759139436073,0.009344427763431749,0.01348959211187254,0.016609592111872542,0.02023438816780881,0.011254187564197413,0.09044506092954932,0.09356506092954932,0.135667591394324,-0.09344427763429164
3.13,-0.008905122764624263,-0.005775122764624263,-0.013357684146936395,0.009410264966471241,0.014387073554751306,0.017517073554751305,0.021580610332126958,0.010691546782300426,0.08905122764620363,0.09218122764620362,0.13357684146930543,-0.09410264966470433
3.14,-0.00875683653925078,-0.0056168365392507795,-0.01313525480887617,0.009472330228215732,0.015270171519945287,0.018410171519945288,0.02290525727991793,0.010124705450598744,0.08756836539259275,0.09070836539259275,0.13135254808888913,-0.0947233022821721
3.15,-0.008599795666000012,-0.005449795666000012,-0.012899693499000019,0.009532509519312721,0.01613800313020821,0.01928800313020821,0.024207004695312315,0.009555763843994716,0.08599795665999196,0.08914795665999196,0.12899693498998793,-0.0953250951931674
3.16,-0.008434157146494807,-0.005274157146494807,-0.01265123571974221,0.009586970734217168,0.016989700770832877,0.020149700770832876,0.025484551156249313,0.008981090212090504,0.0843415714649414,0.08750157146494139,0.1265123571974121,-0.09586970734220913
3.17,-0.008260086577855392,-0.005090086577855392,-0.012390129866783088,0.0096395077745231,0.017824412957050163,0.020994412957050162,0.026736619435575246,0.008404697415086133,0.08260086577851575,0.08577086577851575,0.12390129866777362,-0.09639507774525473
3.18,-0.008077757987143643,-0.004897757987143642,-0.012116636980715464,0.009688196465632003,0.018641305185299703,0.021821305185299702,0.027961957777949555,0.007824866287881444,0.08077757987139214,0.08395757987139214,0.12116636980708821,-0.09688196465630808
3.19,-0.007887353657379515,-0.004697353657379515,-0.011831030486069273,0.009733004356529225,0.01943956076752577,0.022629560767525772,0.029159341151288654,0.0072419832879467,0.07887353657382154,0.08206353657382154,0.11831030486073231,-0.0973300435652998
3.2,-0.007689063945303586,-0.004489063945303585,-0.011533595917955379,0.009775871847320606,0.02021838164766011,0.02341838164766011,0.030327572471490163,0.006657574351646927,0.07689063945304667,0.08009063945304666,0.11533595917957,-0.0977587184732607
3.21,-0.007483087091067892,-0.004273087091067892,-0.011224630636601838,0.009812875281017866,0.020976989199478602,0.024186989199478603,0.0314654837992179,0.006069171869122562,0.07483087091065152,0.07804087091065152,0.11224630636597728,-0.0981287528102209
3.22,-0.007269629020045329,-0.004049629020045329,-0.010904443530067993,0.009847911697622036,0.021714625005034075,0.024934625005034076,0.032571937507551114,0.005479634289663022,0.07269629020044291,0.07591629020044291,0.10904443530066436,-0.09847911697624256
3.23,-0.007048903136955738,-0.0038189031369557378,-0.010573354705433607,0.009879014080040023,0.022430551612884073,0.025660551612884074,0.03364582741932611,0.004887826516333132,0.07048903136955695,0.07371903136955694,0.10573354705433542,-0.09879014080038717
3.24,-0.00682113011251453,-0.0035811301125145295,-0.010231695168771794,0.009906161698532655,0.023124053275357583,0.026364053275357582,0.03468607991303638,0.004294142989038548,0.06821130112514509,0.0714513011251451,0.10231695168771764,-0.099061616985278
3.25,-0.0065865376628171214,-0.003336537662817121,-0.009879806494225683,0.00993133193506261,0.02379443666412407,0.02704443666412407,0.03569165499618611,0.0036995215847616158,0.06586537662815226,0.06911537662815226,0.09879806494222838,-0.09931331935054197
3.2600000000000002,-0.006345360321679758,-0.0030853603216797576,-0.009518040482519637,0.00995054486175899,0.02444103156334864,0.02770103156334864,0.03666154734502296,0.0031026810223233493,0.06345360321676188,0.06671360321676188,0.09518040482514283,-0.0995054486175449
3.27,-0.006097839206164311,-0.0028278392061643113,-0.009146758809246466,0.00996776561580262,0.02506319153974071,0.028333191539740708,0.037594787309611064,0.002505299637627806,0.06097839206165198,0.06424839206165198,0.09146758809247797,-0.09967765615800128
3.2800000000000002,-0.005844221775521482,-0.002564221775521482,-0.008766332663282222,0.009981002024540756,0.02566029458882508,0.02894029458882508,0.03849044188323762,0.0019068366084177084,0.05844221775522221,0.06172221775522221,0.08766332663283331,-0.09981002024536456
3.29,-0.005584761583793402,-0.0022947615837934023,-0.008377142375690103,0.009990245265906424,0.026231743756790923,0.029521743756790925,0.039347615635186385,0.001307690810327054,0.05584761583794681,0.059137615837946814,0.08377142375692022,-0.09990245265902155
3.3000000000000003,-0.005319718026322964,-0.0020197180263229635,-0.007979577039484445,0.009997491923585854,0.02677696773729673,0.03007696773729673,0.04016545160594509,0.0007082036277961208,0.0531971802632141,0.0564971802632141,0.07979577039482115,-0.09997491923582538
3.31,-0.005049356080423311,-0.0017393560804233109,-0.007574034120634966,0.009998741585360113,0.027295421442633888,0.03060542144263389,0.04094313216395083,0.00010829162929251539,0.0504935608042176,0.0538035608042176,0.0757403412063264,-0.099987415853556
3.3200000000000003,-0.004773946040466749,-0.0014539460404667487,-0.007160919060700124,0.009997991832049502,0.02778658654867846,0.03110658654867846,0.041679879823017685,-0.0004915620538494316,0.04773946040469659,0.0510594604046966,0.07160919060704489,-0.09997991832046788
3.33,-0.004493763247657932,-0.0011637632476579319,-0.006740644871486898,0.009993243248569149,0.028249972013084983,0.03157997201308498,0.04237495801962747,-0.001091299106268062,0.04493763247660795,0.04826763247660795,0.06740644871491193,-0.09993243248574224
3.34,-0.004209087814761476,-0.0008690878147614763,-0.006313631722142214,0.009984498999850142,0.028685114566206128,0.03202511456620613,0.043027671849309196,-0.0016905198031929472,0.042090878147621275,0.04543087814762128,0.06313631722143191,-0.0998449899985702
3.35,-0.00392020434605921,-0.0005702043460592099,-0.005880306519088815,0.009973756918511805,0.029091579174247158,0.03244157917424716,0.04363736876137074,-0.002289482322370938,0.03920204346058484,0.04255204346058484,0.05880306519087726,-0.09973756918517494
3.36,-0.0036274016528170193,-0.0002674016528170192,-0.005441102479225529,0.009957032078711976,0.02946895947419097,0.03282895947419097,0.04420343921128646,-0.00288707149549185,0.03627401652817766,0.03963401652817766,0.05441102479226649,-0.0995703207871404
3.37,-0.0033309724645457692,3.902753545423094e-05,-0.004996458696818654,0.00993831855964486,0.029816878180059053,0.033186878180059054,0.04472531727008858,-0.0034840037399893565,0.03330972464543877,0.03667972464543877,0.049964586968158156,-0.09938318559645831
3.38,-0.0030312131363449566,0.0003487868636550431,-0.0045468197045174345,0.00991562768204317,0.030134987460103468,0.033514987460103465,0.0452024811901552,-0.004079622127240183,0.030312131363444045,0.033692131363444046,0.04546819704516607,-0.09915627682048113
3.39,-0.0027284233526216803,0.0006615766473783199,-0.00409263502893252,0.009888974569377778,0.030422969284551793,0.03381296928455179,0.04563445392682769,-0.00467352967756437,0.027284233526221308,0.030674233526221308,0.04092635028933196,-0.09888974569381734
3.4,-0.0024229058274811365,0.0009770941725188633,-0.0036343587412217045,0.009860340339180528,0.030680535743556975,0.034080535743556975,0.04602080361533546,-0.005266581809425302,0.02422905827481528,0.02762905827481528,0.03634358741222292,-0.0986034033918102
3.41,-0.0021149660020881745,0.0012950339979118258,-0.0031724490031322617,0.009825791383461152,0.03090742933503542,0.03431742933503542,0.04636114400255313,-0.005856474781990215,0.02114966002087379,0.02455966002087379,0.031724490031310684,-0.09825791383462232
3.42,-0.001804911739302473,0.001615088260697527,-0.0027073676089537095,0.009789282366007944,0.031103423222104888,0.03452342322210489,0.046655134833157336,-0.006445118119611148,0.018049117393020203,0.021469117393020203,0.027073676089530305,-0.09789282366009006
3.43,-0.0014930530158926256,0.0019369469841073747,-0.0022395795238389386,0.009748853225087081,0.031268321459864586,0.03469832145986459,0.04690248218979688,-0.007031262187343991,0.014930530158919958,0.018360530158919957,0.022395795238379937,-0.09748853225086912
3.44,-0.0011797016126368475,0.0022602983873631524,-0.0017695524189552713,0.009704530906722662,0.031401959191291025,0.03484195919129102,0.04710293878693654,-0.007614516320143489,0.011797016126368326,0.015237016126368326,0.01769552418955249,-0.09704530906726175
3.45,-0.0008651708026201232,0.002584829197379877,-0.0012977562039301848,0.009658261999636469,0.031504202812053836,0.03495420281205384,0.047256304218080754,-0.00819632548547625,0.00865170802619361,0.01210170802619361,0.012977562039290416,-0.0965826199964612
3.46,-0.0005497750380394203,0.0029102249619605797,-0.0008246625570591305,0.009606199583727694,0.031574950104086744,0.03503495010408674,0.047362425156130115,-0.008773218084659563,0.005497750380388161,0.00895775038038816,0.008246625570582242,-0.09606199583736887
3.47,-0.00023382963583008564,0.0032361703641699147,-0.00035074445374512844,0.009552223348012581,0.0316141303377802,0.0350841303377802,0.047421195506670295,-0.009348279578988797,0.0023382963583022665,0.005808296358302267,0.0035074445374533997,-0.09552223348019531
3.48,8.234953757228082e-05,0.0035623495375722808,0.00012352430635842123,0.009494419472684782,0.0316217043426931,0.035101704342693094,0.047432556514039645,-0.009919678863609994,-0.0008234953757222108,0.0026565046242777893,-0.0012352430635833161,-0.0949441947268592
3.49,0.0003984463820193139,0.0038884463820193144,0.0005976695730289708,0.009432826484029622,0.03159766454671353,0.03508766454671353,0.0473964968200703,-0.010487035100875999,-0.003984463820191159,-0.0004944638201911582,-0.005976695730286738,-0.09432826484027808
3.5,0.0007141448796710268,0.0042141448796710265,0.00107121731950654,0.009369338938710777,0.031542034983629036,0.03504203498362904,0.047313052475443554,-0.011052369814464473,-0.007141448796708055,-0.0036414487967080553,-0.010712173195062083,-0.09369338938707442
3.5100000000000002,0.0010291294109346656,0.004539129410934666,0.0015436941164019983,0.009300231195078288,0.03145487126909872,0.03496487126909872,0.04718230690364808,-0.011611074763605336,-0.01029129410935517,-0.00678129410935517,-0.015436941164032755,-0.09300231195075957
3.52,0.0013430850700054174,0.004863085070005418,0.0020146276050081262,0.009229273082164915,0.03133626054505165,0.03485626054505165,0.04700439081757747,-0.012167383602827753,-0.013430850700058422,-0.009910850700058422,-0.020146276050087633,-0.09229273082162513
3.5300000000000002,0.0016556979796935093,0.00518569797969351,0.0024835469695402637,0.009154614230689797,0.03118632139256672,0.034716321392566724,0.046779482088850084,-0.01271890022221315,-0.016556979796926746,-0.013026979796926746,-0.02483546969539012,-0.09154614230685167
3.54,0.0019666556052229476,0.005506655605222947,0.0029499834078344214,0.009076304400780536,0.03100520371332094,0.03454520371332094,0.04650780556998141,-0.013265257035911894,-0.019666556052229972,-0.01612655605222997,-0.029499834078344958,-0.09076304400776726
3.5500000000000003,0.0022756470666881797,0.00582564706668818,0.0034134706000322696,0.00899616908165421,0.030793088579725486,0.034343088579725484,0.04618963286958823,-0.01380903394676725,-0.0227564706668604,-0.0192064706668604,-0.0341347060002906,-0.08996169081652747
3.56,0.002582363449856299,0.006142363449856299,0.003873545174784449,0.008910637410166981,0.03055018805389841,0.034110188053898406,0.045825282080847615,-0.014344527508092113,-0.02582363449855493,-0.02226363449855493,-0.0387354517478324,-0.08910637410166528
3.5700000000000003,0.0028864981150040687,0.0064564981150040685,0.004329747172506103,0.00882333545799076,0.03027674497565549,0.03384674497565549,0.045415117463483236,-0.01487708149966629,-0.028864981150028363,-0.025294981150028362,-0.043297471725042544,-0.08823335457991392
3.58,0.0031877470034810027,0.006767747003481003,0.004781620505221504,0.008732492944436539,0.02997303271973131,0.03355303271973131,0.04495954907959696,-0.015403756351739215,-0.03187747003480809,-0.028297470034808092,-0.04781620505221214,-0.08732492944438404
3.59,0.0034858089416920225,0.007075808941692022,0.0052287134125380335,0.0086381704160434,0.029639354922472657,0.033229354922472656,0.044459032383708984,-0.01592420103549997,-0.034858089416922616,-0.03126808941692261,-0.052287134125383924,-0.08638170416047104
3.6,0.0037803859421957765,0.007380385942195777,0.0056705789132936646,0.008542107880230795,0.029276045178278143,0.03287604517827814,0.043914067767417214,-0.0164415306351047,-0.03780385942198003,-0.03420385942198003,-0.056705789132970044,-0.0854210788023664
3.61,0.004071183501617604,0.0076811835016176045,0.006106775252426406,0.008440921360685983,0.02888346670608739,0.03249346670608739,0.04332520005913108,-0.016948997781941665,-0.040711835016170844,-0.03710183501617084,-0.061067752524256266,-0.08440921360692114
3.62,0.004357910895079304,0.007977910895079304,0.0065368663426189555,0.00833806056697351,0.028462011986252506,0.032082011986252504,0.04269301797937876,-0.017453008331085363,-0.04357910895080594,-0.03995910895080594,-0.06536866342620891,-0.08338060566977967
3.63,0.004640281466851345,0.008270281466851345,0.006960422200277018,0.008231851224925731,0.028012102368155836,0.03164210236815584,0.042018153552233754,-0.01795010568484241,-0.04640281466852783,-0.04277281466852783,-0.06960422200279175,-0.08231851224924602
3.64,0.0049180129169369554,0.008558012916936955,0.007377019375405433,0.00812236412307353,0.027534187648966174,0.031174187648966175,0.04130128147344926,-0.018439958527806062,-0.0491801291694047,-0.045540129169404704,-0.07377019375410705,-0.08122364123073454
3.65,0.005190827583301557,0.008840827583301557,0.007786241374952335,0.008011238141319129,0.027028745623954065,0.030678745623954066,0.0405431184359311,-0.01892618911537296,-0.051908275833016965,-0.048258275833016964,-0.07786241374952545,-0.08011238141323426
3.66,0.005458452719465406,0.009118452719465407,0.008187679079198108,0.007895306618065307,0.026496281608815713,0.030156281608815713,0.03974442241322357,-0.019401066827689516,-0.054584527194653426,-0.05092452719465343,-0.08187679079198014,-0.07895306618066276
3.67,0.0057206207671819005,0.0093906207671819,0.00858093115077285,0.007777811881827558,0.02593732793448327,0.02960732793448327,0.038905991901724904,-0.01987200199524831,-0.05720620767183518,-0.05353620767183518,-0.08580931150775277,-0.07777811881825986
3.68,0.005977069623928955,0.009657069623928954,0.008965604435893433,0.007657190719621931,0.025352443414927657,0.029032443414927656,0.03802866512239149,-0.020335052073291702,-0.05977069623928785,-0.05609069623928785,-0.08965604435893178,-0.07657190719619383
3.69,0.006227542904946012,0.009917542904946012,0.009341314357419018,0.007533523525458085,0.02474221278848375,0.02843221278848375,0.037113319182725625,-0.020789908438923452,-0.062275429049493375,-0.058585429049493376,-0.09341314357424006,-0.07533523525456533
3.7,0.006471790199554722,0.010171790199554723,0.009707685299332084,0.0074083333153151165,0.02410724613325829,0.027807246133258287,0.03616086919988743,-0.021240667948349442,-0.06471790199559899,-0.061017901995598985,-0.09707685299339848,-0.07408333315315543
3.71,0.006709567321507038,0.010419567321507037,0.010064350982260557,0.007278699216155217,0.023448178257204754,0.027158178257204756,0.03517226738580713,-0.021678686242310504,-0.06709567321510782,-0.06338567321510781,-0.10064350982266172,-0.07278699216158262
3.72,0.006940636553110428,0.010660636553110428,0.010410954829665642,0.007147627021222575,0.02276566806347335,0.026485668063473352,0.034148502095210025,-0.02211231149484427,-0.06940636553117316,-0.06568636553117316,-0.10410954829675974,-0.07147627021226083
3.73,0.007164766882886161,0.010894766882886162,0.010747150324329241,0.00701367863474448,0.022060397891673272,0.025790397891673273,0.03309059683750991,-0.022537150664523352,-0.07164766882884258,-0.06791766882884258,-0.10747150324326386,-0.07013678634744142
3.74,0.007381734236523042,0.011121734236523042,0.011072601354784562,0.0068769433333260716,0.02133307283570281,0.02507307283570281,0.03199960925355422,-0.022952920596023534,-0.07381734236524992,-0.07007734236524993,-0.11072601354787488,-0.06876943333325952
3.75,0.007591321700895714,0.011341321700895714,0.01138698255134357,0.006738814574437522,0.020584420038831604,0.024334420038831604,0.030876630058247406,-0.02336415590843422,-0.07591321700899115,-0.07216321700899114,-0.11386982551348672,-0.06738814574439653
3.7600000000000002,0.007793319740923574,0.011553319740923575,0.011689979611385362,0.0065966435373738495,0.019815187966740495,0.023575187966740494,0.029722781950110744,-0.023761376231047293,-0.07793319740923096,-0.07417319740923096,-0.11689979611384645,-0.06596643537373387
3.77,0.007987526409053486,0.011757526409053486,0.011981289613580227,0.006453172452752874,0.019026145659241777,0.022796145659241776,0.028539218488862664,-0.024153792516713683,-0.07987526409051252,-0.07610526409051252,-0.11981289613576877,-0.06453172452751492
3.7800000000000002,0.008173747547156851,0.011953747547156852,0.012260621320735278,0.006307101273017265,0.01821808196143139,0.02199808196143139,0.027327122942147085,-0.0245366007284868,-0.08173747547156471,-0.0779574754715647,-0.12260621320734706,-0.06307101273018308
3.79,0.008351796980639216,0.012141796980639216,0.012527695470958822,0.006158527354614428,0.01739180473504144,0.021181804735041443,0.026087707102562162,-0.02490954572467756,-0.08351796980642504,-0.07972796980642503,-0.12527695470963757,-0.06158527354616356
3.8000000000000003,0.008521496704568327,0.012321496704568329,0.01278224505685249,0.00600870206687796,0.016548140050780896,0.020348140050780898,0.024822210076171344,-0.025277559113077185,-0.08521496704568407,-0.08141496704568407,-0.1278224505685261,-0.060087020668800034
3.81,0.008682677061634586,0.012492677061634587,0.013024015592451879,0.00585527245898141,0.01568793136247088,0.01949793136247088,0.02353189704370632,-0.025630409756695043,-0.08682677061631952,-0.08301677061631953,-0.1302401559244793,-0.05855272458981264
3.8200000000000003,0.008835176911765946,0.012655176911765946,0.013252765367648918,0.005700692541451516,0.014812038663801076,0.018632038663801077,0.022218057995701614,-0.02597808856456802,-0.08835176911764095,-0.08453176911764095,-0.1325276536764614,-0.057006925414503834
3.83,0.00897884379322771,0.01280884379322771,0.013468265689841564,0.005543812004654967,0.013921337628551638,0.01775133762855164,0.020882006442827457,-0.026315423700951173,-0.08978843793224647,-0.08595843793224647,-0.13468265689836972,-0.05543812004655255
3.84,0.009113534075046156,0.012953534075046156,0.013670301112569234,0.0053847354094760545,0.013016718735137735,0.016856718735137735,0.0195250781027066,-0.02664219033196215,-0.09113534075053395,-0.08729534075053395,-0.1367030111258009,-0.05384735409476621
3.85,0.00923911310060362,0.013089113100603619,0.013858669650905429,0.005224560785105947,0.012099086376354875,0.015949086376354876,0.018148629564532313,-0.02696367271028706,-0.09239113100603816,-0.08854113100603815,-0.13858669650905725,-0.05224560785106222
3.86,0.009355455322261452,0.013215455322261453,0.014033182983392178,0.005061252207753033,0.011169357955211704,0.015029357955211705,0.016754036932817556,-0.02726898092852582,-0.09355455322259584,-0.08969455322259584,-0.14033182983389375,-0.05061252207754075
3.87,0.009462444426876286,0.013332444426876287,0.01419366664031443,0.004896953401992641,0.010228462967755134,0.014098462967755134,0.0153426944516327,-0.027568796016099156,-0.09462444426871833,-0.09075444426871833,-0.1419366664030775,-0.04896953401994432
3.88,0.009559973452084099,0.013439973452084098,0.014339960178126148,0.004730674139417328,0.009277342073807315,0.013157342073807315,0.013916013110710973,-0.027857624842341566,-0.09559973452084544,-0.09171973452084545,-0.14339960178126815,-0.04730674139419831
3.89,0.009647944893235843,0.013537944893235843,0.014471917339853764,0.004562525245162494,0.00831694615654159,0.012206946156541592,0.012475419234812386,-0.028135274902828376,-0.09647944893229934,-0.09258944893229934,-0.14471917339844903,-0.04562525245165416
3.9,0.009726270800877733,0.013626270800877732,0.014589406201316598,0.004393441535067918,0.007348235371836278,0.011248235371836278,0.011022353057754416,-0.028407335580437353,-0.09726270800876333,-0.09336270800876333,-0.14589406201314498,-0.043934415350711103
3.91,0.009794872868678707,0.013704872868678707,0.01469230930301806,0.004221722418903811,0.006372178188358543,0.010282178188358543,0.009558267282537815,-0.028662356116733345,-0.09794872868678353,-0.09403872868678353,-0.1469230930301753,-0.04221722418905555
3.92,0.009853682511717192,0.013773682511717192,0.014780523767575788,0.004049182059448911,0.005389750419338505,0.009309750419338505,0.008084625629007757,-0.028911611620325954,-0.09853682511722403,-0.09461682511722402,-0.14780523767583603,-0.04049182059449626
3.93,0.009902640935048885,0.013832640935048886,0.014853961402573328,0.0038749992134123877,0.004401934247000016,0.008331934247000017,0.0066029013705000235,-0.029149337058511846,-0.09902640935047383,-0.09509640935047382,-0.14853961402571075,-0.03874999213412914
3.94,0.009941699192487,0.013881699192487,0.0149125487887305,0.0036992899736684156,0.003409717240623137,0.007349717240623136,0.005114575860934705,-0.029375373987276562,-0.09941699192490192,-0.09547699192490192,-0.14912548788735286,-0.03699289973668857
3.95,0.009970818235536225,0.013920818235536226,0.014956227353304338,0.0035228175370706992,0.002414091369221857,0.006364091369221857,0.0036211370538327854,-0.02959556666133072,-0.09970818235535409,-0.09575818235535409,-0.14956227353303114,-0.03522817537071107
3.96,0.009989968952431453,0.013949968952431453,0.014984953428647179,0.0033442319382413033,0.0014160520098237376,0.005376052009823737,0.0021240780147356066,-0.029798006433613574,-0.09989968952426972,-0.09593968952426972,-0.14984953428640457,-0.03344231938242944
3.97,0.009999132197242274,0.013969132197242273,0.014998698295863411,0.0031650014656558643,0.00041659695234035326,0.004386596952340354,0.0006248954285105299,-0.029994461108914322,-0.09999132197240715,-0.09602132197240715,-0.14998698295861074,-0.03165001465657867
3.98,0.009998298809014114,0.013978298809014113,0.01499744821352117,0.00298448124555838,-0.0005832745979723773,0.0033967254020276227,-0.0008749118969585659,-0.03017894559025082,-0.09998298809013897,-0.09600298809013898,-0.14997448213520848,-0.029844812455590022
3.99,0.009987469620926904,0.013977469620926905,0.014981204431390355,0.0028027915946830266,-0.001582563019469502,0.0024074369805304986,-0.002373844529204253,-0.030351336918708557,-0.09987469620928593,-0.09588469620928594,-0.14981204431392892,-0.028027915946830906
4.0,0.009966655459462114,0.013966655459462114,0.014949983189193172,0.0026205172284187598,-0.0025802692734885778,0.0014197307265114223,-0.0038704039102328666,-0.030517681670726896,-0.0996665545945292,-0.09566655459452919,-0.14949983189179378,-0.026205172284186756
4.01,0.00993587713357897,0.01394587713357897,0.014903815700368455,0.002436670944796789,-0.0035753959031401793,0.0004346040968598204,-0.005363093854710269,-0.030665720390250943,-0.0993587713357911,-0.0953487713357911,-0.14903815700368667,-0.02436670944797396
4.0200000000000005,0.009895165413910695,0.013915165413910694,0.014842748120866042,0.0022523619555000637,-0.004566948030514859,-0.0005469480305148591,-0.006850422045772289,-0.030807607765037208,-0.09895165413914483,-0.09493165413914484,-0.14842748120871724,-0.022523619555008735
4.03,0.009844561002001566,0.013874561002001566,0.014766841503002347,0.0020671275548539113,-0.005553934351311001,-0.0015239343513110005,-0.008330901526966502,-0.03093719245034785,-0.09844561002008348,-0.09441561002008347,-0.14766841503012523,-0.020671275548539474
